"","MaxGR","DTime","SOD","LagTime","Sample","Media","Replicate"
"190",0.00055097673170701,1258.03348974914,0.118,434.816071477046,"YPDA","YPDA","ten"
"191",0.00517938164044635,133.828172681288,1.877,105.8323936511,"FY4","SC+GLU","ten"
"192",0.00529361167004129,130.940315188352,1.875,100.292614643495,"FY4","SC+GLU","ten"
"193",0.00606843788153601,114.221681772328,1.88,266.274778827295,"ADE2-GFP","SC+GLU","ten"
"194",0.00607738522646514,114.053520507718,1.854,258.550532498319,"ADE2-GFP","SC+GLU","ten"
"195",0.00484781889956311,142.981244745428,1.76,104.788332391595,"YBR196C-AD","SC+GLU","ten"
"196",0.00484366972723784,143.103724983995,1.756,98.5816315945629,"YBR196C-AD","SC+GLU","ten"
"197",0.0035052960809329,197.742833859407,1.735,122.732419606768,"YBR196C-AD:kan","SC+GLU","ten"
"198",0.00335033538413589,206.888893524527,1.731,110.765360668281,"YBR196C-AD:kan","SC+GLU","ten"
"199",0.000372443353270826,1861.0808179893,0.089,659.668501503771,"SC+GLU","SC+GLU","ten"
"200",0.000360363870140506,1923.46469220038,0.092,1109.04420562191,"SC+GLU","SC+GLU","ten"
"201",0.00546970398441698,126.724806778338,2.007,66.1341981101775,"FY4","YPDA","eleven"
"202",0.00532405749589045,130.1915280019,1.976,63.7664672202027,"FY4","YPDA","eleven"
"203",0.00414583391128454,167.191256425702,1.962,58.0503130081997,"ADE2-GFP","YPDA","eleven"
"204",0.00478321377553615,144.912440272911,1.974,77.2848187426244,"ADE2-GFP","YPDA","eleven"
"205",0.0047863639870752,144.817064149671,1.991,71.0621760817022,"YBR196C-AD","YPDA","eleven"
"206",0.00403922683670371,171.603925350625,1.928,42.4520195187275,"YBR196C-AD","YPDA","eleven"
"207",0.00314884887509197,220.127166483879,1.922,72.4278953406418,"YBR196C-AD:kan","YPDA","eleven"
"208",0.00379528756752725,182.633639276919,1.974,42.3098245803355,"YBR196C-AD:kan","YPDA","eleven"
"209",0.000843926932809643,821.335537014189,0.117,450,"YPDA","YPDA","eleven"
"210",0.000843926932809643,821.335537014189,0.118,440.084153799125,"YPDA","YPDA","eleven"
"211",0.00537290815733268,129.007822256178,1.921,92.6649017195764,"FY4","SC+GLU","eleven"
"212",0.00535200216708138,129.511752596681,1.894,101.66325476861,"FY4","SC+GLU","eleven"
"213",0.00719108432666563,96.3898000736343,2.036,308.113615225152,"ADE2-GFP","SC+GLU","eleven"
"214",0.00434166014738376,159.650262118657,1.836,86.8426505949373,"ADE2-GFP","SC+GLU","eleven"
"215",0.0048095862057362,144.117841101019,1.768,97.2776010858411,"YBR196C-AD","SC+GLU","eleven"
"216",0.00477981620932313,145.015446244135,2.096,99.7216557192403,"YBR196C-AD","SC+GLU","eleven"
"217",0.00353161926697935,196.268942986259,1.687,129.25418540573,"YBR196C-AD:kan","SC+GLU","eleven"
"218",0.00346834429229334,199.849588779326,1.739,109.183056415422,"YBR196C-AD:kan","SC+GLU","eleven"
"219",-6.0717058512183e-06,-114160.204322293,0.092,-6649.4987243585,"SC+GLU","SC+GLU","eleven"
"220",0.000368327872886138,1881.87544735237,0.089,779.02346316084,"SC+GLU","SC+GLU","eleven"
"221",0.00548213131313161,126.437536966621,1.977,58.7333507491074,"FY4","YPDA","twelve"
"222",0.00590633503286041,117.35656319927,1.949,68.9169507693978,"FY4","YPDA","twelve"
"223",0.00459864813800848,150.72846622706,1.978,93.365305091077,"ADE2-GFP","YPDA","twelve"
"224",0.00471299930790146,147.071352078891,1.949,88.7407730975337,"ADE2-GFP","YPDA","twelve"
"225",0.00535741483301643,129.380905187377,2.007,67.29565307828,"YBR196C-AD","YPDA","twelve"
"226",0.00498118152923041,139.153166069625,2.011,64.8264042934909,"YBR196C-AD","YPDA","twelve"
"227",0.00297595281461753,232.916052013758,1.917,70.4680978229242,"YBR196C-AD:kan","YPDA","twelve"
"228",0.00297437112426475,233.039910489074,1.918,72.3328722615531,"YBR196C-AD:kan","YPDA","twelve"
"229",0.000278941655683881,2484.91814125271,0.119,538.522499552219,"YPDA","YPDA","twelve"
"230",0.000537646064329471,1289.22580587363,0.124,494.820474244733,"YPDA","YPDA","twelve"
"231",0.00523612080680305,132.377996256192,1.921,104.87018480322,"FY4","SC+GLU","twelve"
"232",0.0054140675192645,128.027066174104,1.898,105.108967210803,"FY4","SC+GLU","twelve"
"233",0.00456118334483897,151.966524508218,1.839,119.738070721994,"ADE2-GFP","SC+GLU","twelve"
"234",0.0044740587333181,154.925811634548,1.826,122.440248277914,"ADE2-GFP","SC+GLU","twelve"
"235",0.00499483227053488,138.772864235883,1.806,105.692902842199,"YBR196C-AD","SC+GLU","twelve"
"236",0.00488049494435702,142.023952173413,1.821,81.1466692773655,"YBR196C-AD","SC+GLU","twelve"
"237",0.00352529475631939,196.62105681161,1.746,113.372062719911,"YBR196C-AD:kan","SC+GLU","twelve"
"238",0.00351747227957003,197.058320711109,1.72,113.794541805959,"YBR196C-AD:kan","SC+GLU","twelve"
"239",0.00035273697768457,1965.05391952352,0.095,778.140991835092,"SC+GLU","SC+GLU","twelve"
"240",0.000345426234518197,2006.64313041177,0.095,449.083154641318,"SC+GLU","SC+GLU","twelve"
